1831,2496,4
1944,2496,3
1870,2496,3
2063,2496,4
1459,2496,4
12,2496,5
1078,2496,5
77,2496,3
1193,2496,4
2751,2496,5
690,2496,5
2896,2496,4
2871,2496,1
2737,2496,4
1224,2496,5
2522,2496,3
880,2496,5
2978,2496,5
740,2496,2
2718,2496,4
2851,2496,3
1326,2496,4
599,2496,5
2735,2496,4
2593,2496,5
1203,2496,5
2983,2496,4
1481,2496,5
802,2496,2
2502,2496,4
1056,2496,5
100,2496,4
1745,2496,3
567,2496,5
966,2496,5
1195,2496,2
2538,2496,5
644,2496,3
892,2496,4
2926,2496,4
897,1837,1
1359,1837,5
1648,1837,1
2979,1837,5
2805,1837,5
2036,1837,3
1724,1837,5
784,1837,3
1458,1837,4
1038,1837,1
2184,1837,4
27,1837,4
2892,1837,5
110,1837,5
2719,1837,4
2606,1837,4
2174,1837,4
1538,1837,5
2761,1837,5
2231,1837,5
466,1837,5
1081,1837,5
2641,1837,5
2840,1837,4
904,1837,4
281,1837,4
1670,1837,2
2918,1837,4
578,1837,5
1287,1837,3
1526,1837,5
1045,1837,5
959,1837,4
1754,1837,5
2262,1837,3
1034,1837,4
283,1837,5
1077,1837,4
1056,1837,5
878,1837,5
136,6,3
1900,6,5
416,6,2
766,6,4
1693,6,4
1174,6,3
471,6,5
2020,6,3
1616,6,3
855,6,2
2718,6,3
2538,6,4
871,1670,4
2703,1670,4
2979,1670,4
1974,1670,4
2173,1670,4
1991,1670,3
274,1670,3
2336,1670,3
2184,1670,5
955,1670,3
1273,1670,3
2473,1670,3
2719,1670,4
2606,1670,4
244,1670,2
1348,1670,2
1103,1670,3
68,1670,3
1017,1670,2
2551,1670,3
658,1670,2
2838,1670,5
1045,1670,4
1674,1670,2
1585,1670,4
193,1670,3
2390,1670,5
757,1670,4
622,426,4
1135,426,4
2976,426,3
955,426,5
1273,426,4
2485,426,4
1783,426,4
2313,426,4
2835,426,5
1828,426,4
2914,426,4
19,2055,2
2315,2707,3
2174,2707,3
1172,53,3
229,53,4
1304,53,3
897,53,3
2703,53,3
2160,53,4
2673,53,4
2498,53,2
1733,53,5
136,53,3
1482,53,3
2826,53,4
53,53,4
205,53,4
90,53,3
2447,53,2
1088,53,5
310,53,5
1438,53,4
83,53,3
52,53,4
2358,53,3
2504,53,4
2336,53,3
702,53,3
36,53,3
785,53,3
117,53,4
1142,53,4
1169,53,3
1774,53,4
1789,53,3
801,53,1
925,53,4
2576,53,3
1273,53,4
766,53,4
2454,53,5
1833,53,3
947,53,3
1470,53,4
2639,53,3
105,53,1
1917,53,3
1630,53,4
2716,53,3
348,53,4
1696,53,4
652,53,4
1363,53,4
417,53,3
2935,53,4
1093,53,4
2056,53,3
1409,53,4
477,53,4
1849,53,4
1837,53,3
1291,53,3
1361,53,4
471,53,5
1332,53,3
129,53,3
724,53,5
1539,53,5
177,53,4
1616,53,4
1045,53,3
429,53,3
1639,53,3
855,53,5
1416,53,5
2304,53,4
2133,53,5
103,53,4
421,53,3
1355,53,4
1224,53,4
2718,53,4
2913,53,2
2593,53,4
64,53,3
1481,53,3
38,53,5
2956,53,3
2841,53,4
1935,53,4
820,53,5
966,53,5
1066,53,4
2577,53,3
1138,53,3
2538,53,5
2338,53,5
2733,53,3
892,53,3
2804,53,4
1082,53,4
1962,53,5
2802,53,4
19,703,4
533,703,2
2062,703,4
577,703,4
1081,703,3
1419,703,1
2667,703,3
205,1162,5
1309,1162,3
680,1162,3
2100,1162,3
2751,1162,5
893,1162,5
2538,1162,4
330,2278,5
2636,2278,4
392,1325,3
976,1325,2
580,1325,4
2020,1325,1
2338,1325,2
1631,743,3
621,743,4
2918,743,2
959,743,4
942,647,3
2205,647,4
1418,1383,3
1456,1392,1
1038,1392,3
2639,1392,5
2153,1392,4
1367,1392,5
637,1392,5
2687,1392,3
2178,1392,4
2859,1392,4
1152,2808,4
152,2808,4
1617,2808,5
964,2808,4
2950,2808,4
777,2808,3
814,2808,3
2575,2808,4
961,2808,5
216,2808,5
1304,2808,3
1143,2808,4
799,2808,4
96,2808,3
2844,2808,4
1280,2808,4
1800,2808,3
822,2808,4
1720,2808,4
1547,2808,5
2932,2808,4
1454,2808,5
2036,2808,5
2717,2808,3
113,2808,4
2103,2808,3
2420,2808,4
76,2808,4
205,2808,4
1518,2808,4
1932,2808,3
1088,2808,3
1218,2808,5
310,2808,4
413,2808,4
1438,2808,4
1818,2808,3
2572,2808,3
621,2808,3
782,2808,4
2517,2808,2
52,2808,3
867,2808,4
520,2808,4
1638,2808,4
963,2808,4
203,2808,5
1988,2808,3
2336,2808,4
1643,2808,5
2848,2808,2
1318,2808,3
1121,2808,5
157,2808,4
2976,2808,3
2041,2808,4
2819,2808,4
2769,2808,4
2449,2808,4
1995,2808,3
1822,2808,4
1169,2808,3
1458,2808,5
1192,2808,3
1038,2808,3
1789,2808,4
2604,2808,4
1493,2808,3
2998,2808,2
1407,2808,5
2793,2808,4
955,2808,3
2576,2808,5
1273,2808,4
2501,2808,2
406,2808,5
934,2808,4
2691,2808,2
2466,2808,3
56,2808,4
1660,2808,4
2079,2808,4
2038,2808,5
1260,2808,5
766,2808,5
110,2808,3
2454,2808,5
1015,2808,4
1833,2808,4
2485,2808,4
1576,2808,5
609,2808,5
1880,2808,4
484,2808,3
2326,2808,3
105,2808,4
2639,2808,5
1917,2808,3
2552,2808,2
2761,2808,4
1177,2808,4
348,2808,4
1994,2808,4
2872,2808,2
598,2808,5
1569,2808,3
1696,2808,3
736,2808,4
1783,2808,4
1434,2808,2
2817,2808,4
703,2808,4
2663,2808,5
2657,2808,4
943,2808,2
1791,2808,4
1212,2808,3
138,2808,5
1531,2808,5
1214,2808,4
2096,2808,4
1220,2808,5
846,2808,5
2006,2808,5
2683,2808,3
2641,2808,5
1081,2808,3
2416,2808,3
2945,2808,4
2126,2808,3
1060,2808,5
2233,2808,4
572,2808,4
1627,2808,2
2056,2808,3
1093,2808,4
2458,2808,5
259,2808,4
930,2808,5
2907,2808,4
2927,2808,3
2244,2808,5
60,2808,3
1603,2808,4
559,2808,4
1409,2808,3
2290,2808,4
1198,2808,2
725,2808,5
1861,2808,5
55,2808,5
2918,2808,5
632,2808,4
2467,2808,3
477,2808,4
2000,2808,3
1051,2808,4
1366,2808,5
329,2808,4
1017,2808,5
471,2808,5
859,2808,3
724,2808,3
208,2808,4
990,2808,3
662,2808,5
22,2808,4
2364,2808,4
368,2808,4
2192,2808,4
2559,2808,4
1164,2808,5
1151,2808,3
739,2808,3
1616,2808,3
1045,2808,4
1528,2808,4
429,2808,4
913,2808,4
2002,2808,3
781,2808,3
2226,2808,4
2475,2808,2
1831,2808,3
1303,2808,4
1284,2808,3
2063,2808,4
12,2808,5
2497,2808,3
1225,2808,5
421,2808,5
2585,2808,3
2178,2808,4
1998,2808,3
1864,2808,4
2054,2808,4
2896,2808,4
1533,2808,3
2871,2808,5
2737,2808,5
2522,2808,4
880,2808,4
1034,2808,4
2718,2808,4
2753,2808,5
2851,2808,4
31,2808,4
1077,2808,4
64,2808,3
1481,2808,3
1056,2808,5
2956,2808,5
463,2808,4
1066,2808,3
2577,2808,3
1138,2808,2
2538,2808,3
2733,2808,4
1524,2808,4
1023,2808,4
1553,2808,4
2804,2808,4
2065,2808,3
2415,2808,4
2303,2808,4
205,554,5
2972,554,4
1603,554,5
1646,554,2
1254,554,5
893,554,5
1038,814,1
2222,814,2
309,814,3
1259,2750,4
981,2750,5
1143,2750,4
799,2750,3
1368,2750,3
1720,2750,4
1620,2750,5
1713,2750,4
622,2750,4
1631,2750,3
318,2750,4
1991,2750,4
2693,2750,4
1486,2750,5
2306,2750,4
785,2750,3
522,2750,5
1515,2750,4
1273,2750,4
2485,2750,4
2759,2750,5
1348,2750,2
472,2750,5
2595,2750,1
2631,2750,4
883,2750,3
2599,2750,5
559,2750,5
2640,2750,5
958,2750,5
1339,2750,4
243,2750,4
2369,2750,4
127,2750,4
1017,2750,4
2220,2750,4
2856,2750,5
335,2750,4
1067,2750,5
1616,2750,3
1674,2750,4
2181,2750,4
1762,2750,3
12,2750,5
1209,2750,4
1224,2750,4
1065,2750,5
1866,2750,4
1481,2750,1
464,2750,4
1618,2629,3
205,2629,4
72,2629,1
1995,2629,3
1038,2629,3
1076,2629,2
766,2629,3
2639,2629,3
2679,2629,1
2475,2629,1
1082,2698,1
2737,2934,4
392,234,4
1135,234,3
976,234,4
260,234,4
785,234,4
896,234,4
394,234,4
632,234,4
809,234,4
2949,234,3
2020,234,3
1225,234,2
611,234,4
2978,234,3
766,1087,3
2056,1087,4
46,1087,4
2133,1087,3
2860,2485,5
1721,1643,4
2703,1643,4
1991,1643,2
1750,1643,4
812,2489,2
963,2489,2
1650,2572,3
2615,235,4
1530,235,5
2310,235,4
1618,235,3
1631,235,3
1610,235,3
2275,235,4
397,235,4
2518,235,4
577,235,4
2683,235,4
861,235,3
2290,235,3
489,235,3
1481,235,1
942,955,4
1364,955,5
2875,955,4
1631,955,4
621,955,2
2507,955,1
2671,955,1
414,955,5
2300,955,5
2683,955,5
915,955,2
700,955,3
2927,955,5
2918,955,3
2020,955,5
1209,955,2
2735,955,5
559,2962,5
1024,2962,3
1631,1544,3
1038,1544,5
595,1544,5
2683,1544,4
915,1544,1
1617,1914,4
2950,1914,4
229,1914,5
1265,1914,3
1304,1914,4
1330,1914,4
897,1914,2
1800,1914,4
1911,1914,3
1733,1914,4
136,1914,4
76,1914,3
90,1914,3
1421,1914,4
945,1914,3
569,1914,3
413,1914,4
812,1914,5
83,1914,5
774,1914,5
52,1914,3
520,1914,3
1912,1914,4
1638,1914,5
963,1914,4
533,1914,3
2336,1914,3
1643,1914,5
2152,1914,4
2275,1914,4
117,1914,4
250,1914,4
1169,1914,3
1458,1914,4
1192,1914,4
1052,1914,5
1695,1914,3
226,1914,3
896,1914,4
2934,1914,5
1320,1914,3
2576,1914,3
1273,1914,5
2760,1914,3
766,1914,5
666,1914,4
2454,1914,5
1952,1914,4
2719,1914,5
1833,1914,4
2485,1914,4
2448,1914,3
2639,1914,5
1917,1914,5
355,1914,5
596,1914,5
1696,1914,3
1348,1914,3
1367,1914,3
2663,1914,2
2062,1914,5
1791,1914,3
1832,1914,3
1103,1914,3
1214,1914,1
2263,1914,2
1363,1914,4
2416,1914,5
2137,1914,3
2945,1914,4
1102,1914,4
2126,1914,3
1093,1914,4
2907,1914,4
1735,1914,5
1174,1914,5
1603,1914,4
1021,1914,4
1888,1914,4
477,1914,3
1196,1914,4
1051,1914,4
1837,1914,4
743,1914,3
1361,1914,2
1875,1914,4
471,1914,5
724,1914,5
208,1914,5
1491,1914,4
1817,1914,4
680,1914,3
335,1914,4
1539,1914,3
2192,1914,3
2916,1914,4
1151,1914,2
1708,1914,4
1639,1914,3
855,1914,5
2133,1914,4
1459,1914,4
1078,1914,3
2720,1914,5
1355,1914,4
526,1914,5
2522,1914,4
880,1914,4
1846,1914,4
1594,1914,3
1034,1914,3
2978,1914,5
2729,1914,2
2718,1914,4
2851,1914,4
1326,1914,4
38,1914,5
463,1914,3
2841,1914,4
1066,1914,3
2538,1914,3
2415,1914,4
2802,1914,5
76,706,4
205,706,4
574,706,1
569,706,4
2572,706,3
1913,706,5
494,706,4
138,706,3
1405,706,3
2583,706,4
873,706,5
2927,706,3
912,706,4
22,706,3
959,706,3
1846,706,3
1034,706,5
1481,706,4
2172,706,4
878,706,3
1024,706,2
2065,706,4
2297,363,4
2807,363,5
2924,363,2
1991,2832,3
2927,2832,5
179,2832,3
1243,1510,3
318,1510,2
2041,1510,3
2105,1510,2
244,1510,4
1642,1510,2
1348,1510,3
904,1510,2
1717,1510,4
390,1510,2
1825,1510,4
335,1510,4
2706,1510,2
2751,1510,5
2075,1510,1
539,2024,3
2866,2024,5
2639,2024,1
1481,2024,1
1827,957,3
76,957,1
422,957,3
2231,957,5
1081,957,3
2949,957,1
1225,957,1
2737,957,3
152,431,4
963,431,2
1052,431,5
1584,431,4
1603,431,5
55,431,3
1616,431,4
64,431,4
1414,431,3
2568,431,5
942,1163,2
340,1163,5
2615,1163,3
830,1163,5
2854,1163,5
723,1163,4
230,1163,5
758,1163,4
2205,1163,5
598,1163,5
1301,1163,5
2135,1163,5
1888,1163,5
912,1163,3
2192,1163,3
959,1163,4
2990,1163,4
1077,1163,4
2904,1615,4
214,1615,3
52,1615,1
1695,1615,3
2576,1615,5
105,1615,3
2416,1615,4
1111,1615,3
2412,1615,1
2133,1615,3
1533,1615,3
64,1615,4
2802,1615,5
1265,2140,4
1280,2140,4
2875,2140,5
521,2140,5
1877,2140,1
2013,2140,5
774,2140,5
2671,2140,4
666,2140,5
2719,2140,4
947,2140,5
2639,2140,3
2599,2140,3
1174,2140,5
281,2140,4
1291,2140,5
912,2140,5
2262,2140,4
2735,2140,1
1481,2140,3
2841,2140,4
2320,413,4
1243,413,1
392,413,2
2986,413,2
52,413,3
400,413,3
955,413,3
934,413,3
2038,413,1
2015,413,4
904,413,3
337,413,1
1931,413,2
2020,413,2
1528,413,2
738,413,3
2497,413,2
1702,413,1
118,413,3
125,1279,5
777,1279,4
1172,1279,3
2575,1279,2
2814,1279,2
2112,1279,5
2911,1279,4
1304,1279,2
1490,1279,3
96,1279,2
1368,1279,3
2727,1279,3
399,1279,3
1731,1279,3
1280,1279,4
2635,1279,4
1761,1279,2
1547,1279,4
1733,1279,4
2243,1279,4
819,1279,4
2103,1279,3
447,1279,3
1719,1279,3
76,1279,5
1618,1279,5
149,1279,4
298,1279,4
359,1279,2
2880,1279,3
521,1279,5
1813,1279,1
1631,1279,3
1421,1279,5
2308,1279,2
935,1279,3
162,1279,5
1441,1279,2
569,1279,4
1430,1279,5
310,1279,5
1724,1279,5
1869,1279,2
83,1279,4
1229,1279,3
211,1279,2
84,1279,3
318,1279,5
774,1279,5
1507,1279,4
1943,1279,3
230,1279,5
1394,1279,4
1991,1279,3
2336,1279,4
1319,1279,2
2848,1279,4
2099,1279,5
2976,1279,4
1324,1279,5
2899,1279,3
446,1279,2
2819,1279,4
647,1279,5
2507,1279,2
1312,1279,4
895,1279,5
1798,1279,5
1314,1279,3
279,1279,3
241,1279,3
1052,1279,4
1789,1279,3
1483,1279,3
1395,1279,3
1079,1279,3
1309,1279,3
1980,1279,1
1900,1279,4
2934,1279,4
1462,1279,3
2626,1279,2
406,1279,3
542,1279,5
1371,1279,3
1184,1279,4
934,1279,2
1272,1279,3
2060,1279,1
2317,1279,5
15,1279,5
737,1279,5
2671,1279,1
2991,1279,5
957,1279,3
766,1279,2
1016,1279,5
970,1279,5
2485,1279,4
206,1279,5
1833,1279,4
2499,1279,5
2084,1279,3
1701,1279,3
16,1279,5
2250,1279,4
450,1279,2
2726,1279,4
1306,1279,2
1538,1279,3
894,1279,2
818,1279,3
2436,1279,3
176,1279,4
2639,1279,5
1917,1279,4
787,1279,5
231,1279,3
687,1279,5
2014,1279,4
144,1279,4
348,1279,3
299,1279,3
363,1279,3
1348,1279,2
2657,1279,2
1766,1279,3
70,1279,4
1106,1279,5
2062,1279,5
2573,1279,4
374,1279,4
2789,1279,4
1904,1279,3
2242,1279,3
1301,1279,5
2413,1279,5
1399,1279,3
466,1279,5
336,1279,2
2096,1279,4
417,1279,2
2135,1279,3
2489,1279,1
2590,1279,3
2414,1279,2
973,1279,4
1990,1279,5
2945,1279,4
2313,1279,3
1532,1279,2
330,1279,5
2668,1279,2
2924,1279,2
1938,1279,2
61,1279,5
2599,1279,4
2655,1279,2
1941,1279,2
1603,1279,4
1672,1279,4
2780,1279,4
1595,1279,5
1670,1279,1
1764,1279,3
453,1279,2
55,1279,3
2051,1279,3
2870,1279,5
1746,1279,4
2679,1279,3
578,1279,5
449,1279,2
329,1279,5
937,1279,5
2787,1279,4
1111,1279,2
1061,1279,4
1564,1279,4
2428,1279,5
1936,1279,3
2856,1279,4
22,1279,2
761,1279,4
665,1279,4
335,1279,3
2192,1279,2
2055,1279,5
2916,1279,3
1164,1279,4
1311,1279,3
1616,1279,5
1413,1279,3
1674,1279,3
1513,1279,3
1639,1279,2
1902,1279,3
781,1279,5
1292,1279,4
2332,1279,4
2461,1279,4
237,1279,4
2881,1279,3
721,1279,5
1225,1279,4
2074,1279,5
2357,1279,4
1544,1279,5
2178,1279,5
2075,1279,5
1209,1279,3
57,1279,4
1998,1279,4
1224,1279,4
2737,1279,4
2978,1279,4
2024,1279,3
1131,1279,3
2718,1279,3
592,1279,2
172,1279,1
940,1279,5
1203,1279,4
2956,1279,5
309,1279,3
38,1279,4
2472,1279,4
2486,1279,4
170,1279,4
1195,1279,3
2557,1279,3
2963,1279,5
2538,1279,5
1414,1279,5
974,1279,5
2415,1279,3
1243,2260,3
1038,2260,1
1343,2260,2
845,2260,2
2737,2260,4
636,2260,3
592,2260,3
205,709,5
2976,709,5
801,709,4
766,709,3
2565,709,5
1164,709,3
429,709,3
1639,709,3
1481,709,3
38,709,5
1243,1420,1
274,1420,4
1214,1420,1
19,583,1
2965,2618,5
366,2618,4
1677,2618,3
646,2618,2
1038,2618,4
2174,2618,4
2205,2618,5
2683,2618,5
2927,2618,5
2643,2618,1
1045,2618,5
2960,2618,1
1733,272,5
136,272,3
2854,272,3
310,272,4
1438,272,3
2336,272,5
2730,272,5
117,272,2
1052,272,4
1695,272,4
2506,272,4
934,272,3
105,272,3
2872,272,5
2935,272,4
1093,272,5
1370,272,1
1111,272,3
1332,272,3
2192,272,3
386,272,4
2632,272,5
1831,272,3
2421,272,5
2133,272,3
2720,272,4
1533,272,4
1326,272,4
2538,272,5
324,272,5
788,1558,1
229,1558,5
529,1558,3
1631,1558,4
2850,1558,5
621,1558,4
774,1558,5
52,1558,1
2665,1558,2
1928,1558,2
2507,1558,5
1900,1558,5
1537,1558,5
206,1558,5
2106,1558,4
2300,1558,3
494,1558,3
2446,1558,5
1081,1558,3
699,1558,4
722,1558,5
1875,1558,3
680,1558,4
739,1558,5
1209,1558,3
1998,1558,3
1326,1558,5
1481,1558,2
1254,1558,5
1138,1558,3
1414,1558,5
2275,1380,3
2499,1380,5
1081,1380,2
1646,1380,3
828,1380,3
966,1380,3
942,1583,3
2875,1583,3
1631,1583,4
621,1583,3
2671,1583,4
2300,1583,5
412,1583,5
915,1583,1
1646,1583,4
1481,1583,1
2575,2385,4
942,2385,5
2722,2385,3
2380,2385,3
2875,2385,4
1425,2385,3
1631,2385,4
621,2385,3
1070,2385,2
1245,2385,5
414,2385,4
2542,2385,4
1904,2385,5
1380,2385,5
2927,2385,3
54,2385,3
1670,2385,3
1646,2385,3
13,2385,5
1139,2385,5
308,2385,4
1077,2385,4
2303,2385,3
152,1644,4
1049,1644,3
1304,1644,2
1330,1644,2
136,1644,3
2088,1644,3
2854,1644,3
774,1644,5
2152,1644,4
2275,1644,3
1169,1644,3
1136,1644,5
2225,1644,3
1980,1644,1
1900,1644,5
808,1644,2
56,1644,3
2760,1644,4
766,1644,5
666,1644,3
2639,1644,5
2716,1644,4
1348,1644,5
698,1644,3
14,1644,4
2151,1644,3
1081,1644,2
2126,1644,3
2935,1644,4
330,1644,3
1093,1644,4
1409,1644,4
1670,1644,3
1031,1644,3
2000,1644,4
1411,1644,2
743,1644,3
1009,1644,3
1567,1644,2
2323,1644,3
177,1644,3
1616,1644,1
429,1644,1
855,1644,2
2475,1644,2
2881,1644,4
190,1644,5
2720,1644,5
1355,1644,2
2522,1644,3
880,1644,4
770,1644,2
616,1644,4
2718,1644,3
1326,1644,3
966,1644,3
878,1644,3
1024,1644,4
2538,1644,5
239,1644,3
1530,1571,3
1071,1571,2
2976,1571,3
1192,1571,3
1038,1571,2
2576,1571,4
2639,1571,1
663,1571,4
98,1571,5
1670,1571,4
2679,1571,3
471,1571,5
1544,1571,5
2729,1571,1
2538,1571,5
1320,2262,4
1883,2262,4
1202,2262,5
569,2336,4
2877,2336,1
2907,2336,4
1710,1516,4
621,1516,3
432,1516,4
2507,1516,5
1038,1516,1
2015,1516,4
2918,1516,3
1091,1516,4
2519,1621,4
113,1621,4
2854,1621,4
52,1621,5
2317,1621,3
450,1621,3
477,1621,5
2178,1621,5
2989,1621,5
1799,1621,3
1481,1621,3
463,1621,5
2538,1621,3
1023,1621,5
2253,437,5
1062,437,4
205,437,5
83,437,3
279,437,5
1789,437,5
14,437,4
1301,437,4
2679,437,3
2421,437,5
1355,437,4
327,437,3
2447,115,3
2436,115,5
1563,2382,3
2080,2382,2
788,2382,3
1671,2382,2
964,2382,4
2950,2382,3
1145,2382,4
2429,2382,3
2450,2382,3
1159,2382,4
3,2382,4
996,2382,5
730,2382,4
2915,2382,4
1495,2382,1
2256,2382,5
1265,2382,3
378,2382,4
2423,2382,4
529,2382,3
2747,2382,4
2437,2382,4
1330,2382,3
62,2382,3
1854,2382,3
112,2382,3
497,2382,4
96,2382,4
2734,2382,5
399,2382,3
1280,2382,4
835,2382,4
984,2382,5
1800,2382,3
822,2382,4
340,2382,2
2778,2382,5
2722,2382,3
1911,2382,3
2951,2382,1
2861,2382,3
1710,2382,3
1530,2382,4
2036,2382,4
1323,2382,2
1248,2382,5
267,2382,2
1364,2382,4
2717,2382,3
113,2382,3
2103,2382,3
2420,2382,3
1805,2382,3
2875,2382,3
2515,2382,5
2182,2382,4
2039,2382,3
2046,2382,4
1737,2382,3
1803,2382,4
979,2382,3
1618,2382,5
149,2382,3
359,2382,3
1425,2382,3
205,2382,5
90,2382,3
2854,2382,3
1518,2382,3
2223,2382,1
2800,2382,4
1985,2382,4
2129,2382,3
2058,2382,2
165,2382,5
954,2382,3
1218,2382,5
1088,2382,4
976,2382,4
214,2382,3
1677,2382,5
2167,2382,3
310,2382,3
413,2382,5
1974,2382,4
569,2382,1
28,2382,4
1877,2382,5
1818,2382,3
2460,2382,2
318,2382,4
621,2382,4
48,2382,5
432,2382,3
782,2382,4
196,2382,5
774,2382,2
270,2382,1
626,2382,4
677,2382,3
52,2382,4
19,2382,4
2607,2382,3
1071,2382,4
2757,2382,3
1912,2382,3
1638,2382,2
1988,2382,2
1991,2382,3
1643,2382,3
2848,2382,3
2152,2382,4
36,2382,3
1486,2382,3
2822,2382,2
2200,2382,5
1610,2382,5
1946,2382,2
582,2382,3
2976,2382,4
395,2382,2
2764,2382,2
2866,2382,5
2275,2382,3
1747,2382,5
2786,2382,5
1824,2382,3
2093,2382,4
2769,2382,3
2923,2382,4
1995,2382,4
2183,2382,4
1142,2382,3
1169,2382,5
252,2382,4
646,2382,3
1406,2382,3
1038,2382,4
2085,2382,3
186,2382,5
991,2382,3
2998,2382,3
1493,2382,2
691,2382,4
1654,2382,2
801,2382,3
2506,2382,3
1698,2382,5
1980,2382,4
1996,2382,4
643,2382,3
1900,2382,4
2862,2382,2
2934,2382,3
2793,2382,2
886,2382,4
132,2382,5
1120,2382,5
397,2382,2
121,2382,3
1623,2382,3
901,2382,2
938,2382,3
2105,2382,3
1149,2382,2
74,2382,4
2501,2382,3
2626,2382,3
1371,2382,4
1273,2382,3
430,2382,3
1160,2382,5
934,2382,3
306,2382,4
1947,2382,4
2367,2382,3
1272,2382,4
2213,2382,4
1252,2382,5
1619,2382,4
2432,2382,3
1076,2382,3
2317,2382,2
15,2382,3
1282,2382,5
1289,2382,4
2079,2382,4
884,2382,4
266,2382,3
94,2382,1
326,2382,4
797,2382,5
766,2382,5
707,2382,5
110,2382,2
2015,2382,2
1264,2382,5
2719,2382,3
752,2382,3
2606,2382,2
1701,2382,4
1157,2382,5
439,2382,3
2445,2382,5
2362,2382,3
2499,2382,5
2646,2382,4
484,2382,3
2166,2382,3
450,2382,2
2326,2382,3
116,2382,3
894,2382,3
818,2382,3
105,2382,2
176,2382,1
2639,2382,2
30,2382,1
2066,2382,3
2153,2382,4
2291,2382,4
500,2382,5
467,2382,3
2106,2382,5
1115,2382,5
787,2382,5
2014,2382,5
2478,2382,3
596,2382,4
2300,2382,4
2797,2382,4
2294,2382,1
2341,2382,3
1436,2382,3
2980,2382,4
2837,2382,4
1997,2382,5
1994,2382,3
1796,2382,4
2872,2382,4
1217,2382,2
1597,2382,4
1074,2382,4
363,2382,4
2759,2382,1
184,2382,4
